dataset_index,path,true_class,predicted_class,original_brightness
984,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0719_142601_003 0951_0.jpg,A-6d,A-12a,100.93170166015624
985,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0719_142601_003 0951_1.jpg,A-6d,A-12a,155.11093139648438
988,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0721_181936_005 113_1.jpg,A-6d,A-2,128.97042846679688
989,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0721_181936_005 179_0.jpg,A-6d,A-2,34.44073867797852
990,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0721_181936_005 179_1.jpg,A-6d,A-20,125.08123016357422
992,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0721_181936_005 180_1.jpg,A-6d,A-2,79.57032012939453
993,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0721_181936_005 305_0.jpg,A-6d,A-20,92.93672943115234
999,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0809_155001_003 0563_0.jpg,A-6d,A-20,159.53121948242188
1000,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0809_155001_003 0564_0.jpg,A-6d,A-20,155.39109802246094
1002,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0809_155001_003 0585_0.jpg,A-6d,A-12a,110.57188415527344
1005,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0809_155001_003 0788_0.jpg,A-6d,A-20,90.75394439697266
1006,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0809_155001_003 0788_1.jpg,A-6d,A-20,136.91839599609375
1008,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0809_155001_003 1054_0.jpg,A-6d,A-12a,215.7093048095703
1009,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0809_155001_003 1054_1.jpg,A-6d,A-12a,82.58747863769531
1010,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0809_155001_003 1055_0.jpg,A-6d,A-12a,68.87974548339844
1015,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0811_183255_004 1915_0.jpg,A-6d,A-6a,102.42683410644533
1017,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0811_190715_005 121_1.jpg,A-6d,A-20,124.61434173583984
1019,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0811_190715_005 194_1.jpg,A-6d,A-2,38.26580047607422
1020,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0719_142601_003 0133_mirrored_0.jpg,A-6e,A-2,102.10858917236328
1024,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0719_142601_003 0183_mirrored_0.jpg,A-6e,A-20,73.86685180664062
1025,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0719_142601_003 0184_mirrored_0.jpg,A-6e,A-20,101.75505065917967
1031,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0719_142601_003 0357_mirrored_1.jpg,A-6e,A-20,111.96290588378906
1041,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0719_142601_003 0866_mirrored_1.jpg,A-6e,A-20,93.00992584228516
1050,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0721_181936_005 179_mirrored_1.jpg,A-6e,A-6c,40.548126220703125
1051,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0721_181936_005 180_mirrored_0.jpg,A-6e,A-2,92.82556915283205
1060,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0809_155001_003 0564_mirrored_0.jpg,A-6e,A-20,139.48626708984375
1068,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0809_155001_003 1054_mirrored_0.jpg,A-6e,A-20,225.6466217041016
1077,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0811_190715_005 121_mirrored_1.jpg,A-6e,A-20,150.2466583251953
1080,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0719_142601_003 0169_0.jpg,A-7,A-2,82.12126159667969
1081,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0719_142601_003 0170_0.jpg,A-7,D-1,152.16607666015625
1084,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0719_142601_003 0361_0.jpg,A-7,A-2,91.2954330444336
1102,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0721_171043_003 0330_0.jpg,A-7,A-2,114.3138427734375
1109,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0721_171043_003 0557_0.jpg,A-7,A-30,61.87837600708008
1122,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0721_181936_005 233_0.jpg,A-7,A-2,34.69549560546875
1123,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0721_181936_005 333_0.jpg,A-7,A-2,99.56175994873048
1124,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0721_181936_005 699_0.jpg,A-7,A-2,23.48019790649414
1125,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0721_181936_005 700_0.jpg,A-7,D-1,172.36488342285156
1126,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0721_181936_005 700_1.jpg,A-7,C-5,58.996131896972656
1127,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0721_181936_005 703_0.jpg,A-7,A-2,58.13149642944336
1146,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0809_155001_003 0797_0.jpg,A-7,A-2,63.67928314208984
1147,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0809_155001_003 0856_0.jpg,A-7,A-6b,84.28789520263672
1148,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0809_155001_003 0856_1.jpg,A-7,A-2,47.89181137084961
1159,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0809_162432_004 1433_0.jpg,A-7,A-2,51.973594665527344
1160,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0809_162432_004 1434_0.jpg,A-7,A-2,59.171234130859375
1161,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0809_162432_004 1435_0.jpg,A-7,A-2,46.35150909423828
1164,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0809_162432_004 1464_0.jpg,A-7,A-2,106.64085388183594
1178,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0811_175830_003 1426_0.jpg,A-7,A-11a,65.98697662353516
1187,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0811_190715_005 250_0.jpg,A-7,A-2,36.52400970458984
1188,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0811_190715_005 251_0.jpg,A-7,A-2,26.63243103027344
1193,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0814_154857_003 0475_1.jpg,A-7,C-5,119.44585418701172
1198,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0814_154857_003 0481_0.jpg,A-7,D-1,73.45472717285156
1202,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0814_154857_003 0748_0.jpg,A-7,D-1,134.27955627441406
1208,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0814_154857_003 1408_0.jpg,A-7,A-2,145.32522583007812
1215,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0814_162326_004 1608_0.jpg,A-7,A-2,122.2060546875
1226,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0814_162326_004 1691_0.jpg,A-7,A-6a,146.17837524414062
1249,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0809_162432_004 1418_0.jpg,A-8,A-17,159.83688354492188
1253,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0811_175830_003 0534_0.jpg,A-8,A-17,109.8747787475586
1260,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0815_090538_005 1479_0.jpg,A-8,A-32,143.35321044921875
1261,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0815_090538_005 1480_0.jpg,A-8,A-6a,66.45317077636719
1269,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-1\2019_0809_162432_004 1123_0.jpg,B-1,B-42,171.67323303222656
1274,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-1\2019_0816_172034_007 0927_0.jpg,B-1,D-24,65.12962341308594
1276,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-18\2019_0721_171043_003 1656_0.jpg,B-18,B-33,97.32433319091795
1277,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-18\2019_0811_175830_003 1607_0.jpg,B-18,B-34,124.35768127441406
1278,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-18\2019_0811_175830_003 1667_0.jpg,B-18,B-8,128.7977752685547
1283,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-18\2019_0816_172034_007 0361_0.jpg,B-18,A-32,135.71243286132812
1286,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-2\2019_0721_171043_003 0742_0.jpg,B-2,B-41,166.41925048828125
1290,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-2\2019_0809_162432_004 1541_0.jpg,B-2,B-26,121.60762786865234
1291,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-2\2019_0809_162432_004 1542_0.jpg,B-2,B-26,108.8750991821289
1292,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-2\2019_0809_162432_004 1543_0.jpg,B-2,B-26,109.56034088134766
1294,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-2\2019_0809_162432_004 1545_0.jpg,B-2,B-26,139.72950744628906
1295,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-2\2019_0809_162432_004 1546_0.jpg,B-2,D-2,104.40923309326172
1296,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-2\2019_0811_175830_003 0552_0.jpg,B-2,B-36,212.5613250732422
1297,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-2\2019_0811_175830_003 0709_0.jpg,B-2,B-1,213.9615631103516
1325,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-20\2019_0721_171043_003 1681_0.jpg,B-20,C-13a,84.3421401977539
1335,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-20\2019_0809_162432_004 1569_0.jpg,B-20,C-16,145.8071746826172
1342,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-20\2019_0811_175830_003 1437_0.jpg,B-20,C-13a,96.29073333740234
1346,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-20\2019_0811_183255_004 0236_0.jpg,B-20,B-36,84.89402770996094
1370,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-20\2019_0922_152422_042 115_0.jpg,B-20,B-36,87.57421112060547
1376,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-20\2019_0922_153729_042 0071_0.jpg,B-20,B-36,86.02484130859375
1377,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-20\2019_0922_153729_042 0072_0.jpg,B-20,B-36,99.38873291015624
1380,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0714_142630_003 087_1.jpg,B-21,B-33,103.79352569580078
1381,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0714_142630_003 091_0.jpg,B-21,D-28,108.015625
1408,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0901_165821_014 0900_0.jpg,B-21,B-34,100.15827178955078
1414,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-22\2019_0714_142630_003 087_mirrored_1.jpg,B-22,D-28,76.36709594726562
1415,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-22\2019_0714_142630_003 091_mirrored_0.jpg,B-22,D-28,142.92332458496094
1421,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-22\2019_0811_183255_004 1088_0.jpg,B-22,B-6-B-8-B-9,63.15940856933594
1428,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-22\2019_0901_165821_014 2005_0.jpg,B-22,B-5,122.8903579711914
1435,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-22\2020_0215_121321_011 214_0.jpg,B-22,D-2,132.9646759033203
